7883,7156,6177,5551,5323,5020,4966,4907,4633,4327,4133,4016,3822,3855,3555
7156,6177,5551,5323,5020,4966,4907,4633,4327,4133,4016,3822,3855,3555,3423
6177,5551,5323,5020,4966,4907,4633,4327,4133,4016,3822,3855,3555,3423,3469
5551,5323,5020,4966,4907,4633,4327,4133,4016,3822,3855,3555,3423,3469,3442
5323,5020,4966,4907,4633,4327,4133,4016,3822,3855,3555,3423,3469,3442,3330
5020,4966,4907,4633,4327,4133,4016,3822,3855,3555,3423,3469,3442,3330,3307
4966,4907,4633,4327,4133,4016,3822,3855,3555,3423,3469,3442,3330,3307,3193
4907,4633,4327,4133,4016,3822,3855,3555,3423,3469,3442,3330,3307,3193,3146
4633,4327,4133,4016,3822,3855,3555,3423,3469,3442,3330,3307,3193,3146,2998
4327,4133,4016,3822,3855,3555,3423,3469,3442,3330,3307,3193,3146,2998,2991
4133,4016,3822,3855,3555,3423,3469,3442,3330,3307,3193,3146,2998,2991,3079
4016,3822,3855,3555,3423,3469,3442,3330,3307,3193,3146,2998,2991,3079,3029
3822,3855,3555,3423,3469,3442,3330,3307,3193,3146,2998,2991,3079,3029,2970
3855,3555,3423,3469,3442,3330,3307,3193,3146,2998,2991,3079,3029,2970,2929
3555,3423,3469,3442,3330,3307,3193,3146,2998,2991,3079,3029,2970,2929,2880
3423,3469,3442,3330,3307,3193,3146,2998,2991,3079,3029,2970,2929,2880,3000
3469,3442,3330,3307,3193,3146,2998,2991,3079,3029,2970,2929,2880,3000,3036
3442,3330,3307,3193,3146,2998,2991,3079,3029,2970,2929,2880,3000,3036,2963
3330,3307,3193,3146,2998,2991,3079,3029,2970,2929,2880,3000,3036,2963,2860
3307,3193,3146,2998,2991,3079,3029,2970,2929,2880,3000,3036,2963,2860,2762
3193,3146,2998,2991,3079,3029,2970,2929,2880,3000,3036,2963,2860,2762,2650
3146,2998,2991,3079,3029,2970,2929,2880,3000,3036,2963,2860,2762,2650,2676
2998,2991,3079,3029,2970,2929,2880,3000,3036,2963,2860,2762,2650,2676,2690
2991,3079,3029,2970,2929,2880,3000,3036,2963,2860,2762,2650,2676,2690,2713
3079,3029,2970,2929,2880,3000,3036,2963,2860,2762,2650,2676,2690,2713,2636
3029,2970,2929,2880,3000,3036,2963,2860,2762,2650,2676,2690,2713,2636,2793
2970,2929,2880,3000,3036,2963,2860,2762,2650,2676,2690,2713,2636,2793,2980
2929,2880,3000,3036,2963,2860,2762,2650,2676,2690,2713,2636,2793,2980,3322
2880,3000,3036,2963,2860,2762,2650,2676,2690,2713,2636,2793,2980,3322,3760
3000,3036,2963,2860,2762,2650,2676,2690,2713,2636,2793,2980,3322,3760,4041
3036,2963,2860,2762,2650,2676,2690,2713,2636,2793,2980,3322,3760,4041,3968
2963,2860,2762,2650,2676,2690,2713,2636,2793,2980,3322,3760,4041,3968,3734
2860,2762,2650,2676,2690,2713,2636,2793,2980,3322,3760,4041,3968,3734,3728
2762,2650,2676,2690,2713,2636,2793,2980,3322,3760,4041,3968,3734,3728,3736
2650,2676,2690,2713,2636,2793,2980,3322,3760,4041,3968,3734,3728,3736,3731
2676,2690,2713,2636,2793,2980,3322,3760,4041,3968,3734,3728,3736,3731,3591
2690,2713,2636,2793,2980,3322,3760,4041,3968,3734,3728,3736,3731,3591,3336
2713,2636,2793,2980,3322,3760,4041,3968,3734,3728,3736,3731,3591,3336,3385
2636,2793,2980,3322,3760,4041,3968,3734,3728,3736,3731,3591,3336,3385,3404
2793,2980,3322,3760,4041,3968,3734,3728,3736,3731,3591,3336,3385,3404,3337
2980,3322,3760,4041,3968,3734,3728,3736,3731,3591,3336,3385,3404,3337,3304
3322,3760,4041,3968,3734,3728,3736,3731,3591,3336,3385,3404,3337,3304,3437
3760,4041,3968,3734,3728,3736,3731,3591,3336,3385,3404,3337,3304,3437,3823
4041,3968,3734,3728,3736,3731,3591,3336,3385,3404,3337,3304,3437,3823,4246
3968,3734,3728,3736,3731,3591,3336,3385,3404,3337,3304,3437,3823,4246,4287
3734,3728,3736,3731,3591,3336,3385,3404,3337,3304,3437,3823,4246,4287,4356
3728,3736,3731,3591,3336,3385,3404,3337,3304,3437,3823,4246,4287,4356,4745
3736,3731,3591,3336,3385,3404,3337,3304,3437,3823,4246,4287,4356,4745,5527
3731,3591,3336,3385,3404,3337,3304,3437,3823,4246,4287,4356,4745,5527,6364
3591,3336,3385,3404,3337,3304,3437,3823,4246,4287,4356,4745,5527,6364,7312
3336,3385,3404,3337,3304,3437,3823,4246,4287,4356,4745,5527,6364,7312,7975
3385,3404,3337,3304,3437,3823,4246,4287,4356,4745,5527,6364,7312,7975,8592
3404,3337,3304,3437,3823,4246,4287,4356,4745,5527,6364,7312,7975,8592,7928
3337,3304,3437,3823,4246,4287,4356,4745,5527,6364,7312,7975,8592,7928,7082
3304,3437,3823,4246,4287,4356,4745,5527,6364,7312,7975,8592,7928,7082,6667
3437,3823,4246,4287,4356,4745,5527,6364,7312,7975,8592,7928,7082,6667,6387
3823,4246,4287,4356,4745,5527,6364,7312,7975,8592,7928,7082,6667,6387,6191
4246,4287,4356,4745,5527,6364,7312,7975,8592,7928,7082,6667,6387,6191,5832
4287,4356,4745,5527,6364,7312,7975,8592,7928,7082,6667,6387,6191,5832,5541
4356,4745,5527,6364,7312,7975,8592,7928,7082,6667,6387,6191,5832,5541,5316
4745,5527,6364,7312,7975,8592,7928,7082,6667,6387,6191,5832,5541,5316,5149
5527,6364,7312,7975,8592,7928,7082,6667,6387,6191,5832,5541,5316,5149,4870
6364,7312,7975,8592,7928,7082,6667,6387,6191,5832,5541,5316,5149,4870,4579
7312,7975,8592,7928,7082,6667,6387,6191,5832,5541,5316,5149,4870,4579,4644
7975,8592,7928,7082,6667,6387,6191,5832,5541,5316,5149,4870,4579,4644,4459
8592,7928,7082,6667,6387,6191,5832,5541,5316,5149,4870,4579,4644,4459,4458
7928,7082,6667,6387,6191,5832,5541,5316,5149,4870,4579,4644,4459,4458,4414
7082,6667,6387,6191,5832,5541,5316,5149,4870,4579,4644,4459,4458,4414,4523
6667,6387,6191,5832,5541,5316,5149,4870,4579,4644,4459,4458,4414,4523,4490
6387,6191,5832,5541,5316,5149,4870,4579,4644,4459,4458,4414,4523,4490,4578
6191,5832,5541,5316,5149,4870,4579,4644,4459,4458,4414,4523,4490,4578,4665
5832,5541,5316,5149,4870,4579,4644,4459,4458,4414,4523,4490,4578,4665,4993
5541,5316,5149,4870,4579,4644,4459,4458,4414,4523,4490,4578,4665,4993,4844
5316,5149,4870,4579,4644,4459,4458,4414,4523,4490,4578,4665,4993,4844,4339
5149,4870,4579,4644,4459,4458,4414,4523,4490,4578,4665,4993,4844,4339,4074
4870,4579,4644,4459,4458,4414,4523,4490,4578,4665,4993,4844,4339,4074,3836
4579,4644,4459,4458,4414,4523,4490,4578,4665,4993,4844,4339,4074,3836,4317
4644,4459,4458,4414,4523,4490,4578,4665,4993,4844,4339,4074,3836,4317,4500
4459,4458,4414,4523,4490,4578,4665,4993,4844,4339,4074,3836,4317,4500,4280
4458,4414,4523,4490,4578,4665,4993,4844,4339,4074,3836,4317,4500,4280,4089
4414,4523,4490,4578,4665,4993,4844,4339,4074,3836,4317,4500,4280,4089,4062
4523,4490,4578,4665,4993,4844,4339,4074,3836,4317,4500,4280,4089,4062,4031
4490,4578,4665,4993,4844,4339,4074,3836,4317,4500,4280,4089,4062,4031,4355
4578,4665,4993,4844,4339,4074,3836,4317,4500,4280,4089,4062,4031,4355,5307
4665,4993,4844,4339,4074,3836,4317,4500,4280,4089,4062,4031,4355,5307,5642
4993,4844,4339,4074,3836,4317,4500,4280,4089,4062,4031,4355,5307,5642,5986
4844,4339,4074,3836,4317,4500,4280,4089,4062,4031,4355,5307,5642,5986,6343
4339,4074,3836,4317,4500,4280,4089,4062,4031,4355,5307,5642,5986,6343,6840
4074,3836,4317,4500,4280,4089,4062,4031,4355,5307,5642,5986,6343,6840,7105
3836,4317,4500,4280,4089,4062,4031,4355,5307,5642,5986,6343,6840,7105,7519
4317,4500,4280,4089,4062,4031,4355,5307,5642,5986,6343,6840,7105,7519,7889
4500,4280,4089,4062,4031,4355,5307,5642,5986,6343,6840,7105,7519,7889,7759
4280,4089,4062,4031,4355,5307,5642,5986,6343,6840,7105,7519,7889,7759,7380
4089,4062,4031,4355,5307,5642,5986,6343,6840,7105,7519,7889,7759,7380,7811
4062,4031,4355,5307,5642,5986,6343,6840,7105,7519,7889,7759,7380,7811,8145
4031,4355,5307,5642,5986,6343,6840,7105,7519,7889,7759,7380,7811,8145,8333
4355,5307,5642,5986,6343,6840,7105,7519,7889,7759,7380,7811,8145,8333,10310
5307,5642,5986,6343,6840,7105,7519,7889,7759,7380,7811,8145,8333,10310,10393
5642,5986,6343,6840,7105,7519,7889,7759,7380,7811,8145,8333,10310,10393,9611
5986,6343,6840,7105,7519,7889,7759,7380,7811,8145,8333,10310,10393,9611,8561
6343,6840,7105,7519,7889,7759,7380,7811,8145,8333,10310,10393,9611,8561,8322
6840,7105,7519,7889,7759,7380,7811,8145,8333,10310,10393,9611,8561,8322,8550
7105,7519,7889,7759,7380,7811,8145,8333,10310,10393,9611,8561,8322,8550,8746
7519,7889,7759,7380,7811,8145,8333,10310,10393,9611,8561,8322,8550,8746,8505
7889,7759,7380,7811,8145,8333,10310,10393,9611,8561,8322,8550,8746,8505,9463
7759,7380,7811,8145,8333,10310,10393,9611,8561,8322,8550,8746,8505,9463,10407
7380,7811,8145,8333,10310,10393,9611,8561,8322,8550,8746,8505,9463,10407,10769
7811,8145,8333,10310,10393,9611,8561,8322,8550,8746,8505,9463,10407,10769,10723
8145,8333,10310,10393,9611,8561,8322,8550,8746,8505,9463,10407,10769,10723,11509
8333,10310,10393,9611,8561,8322,8550,8746,8505,9463,10407,10769,10723,11509,11860
10310,10393,9611,8561,8322,8550,8746,8505,9463,10407,10769,10723,11509,11860,12252
10393,9611,8561,8322,8550,8746,8505,9463,10407,10769,10723,11509,11860,12252,13051
9611,8561,8322,8550,8746,8505,9463,10407,10769,10723,11509,11860,12252,13051,14573
8561,8322,8550,8746,8505,9463,10407,10769,10723,11509,11860,12252,13051,14573,15108
8322,8550,8746,8505,9463,10407,10769,10723,11509,11860,12252,13051,14573,15108,14270
8550,8746,8505,9463,10407,10769,10723,11509,11860,12252,13051,14573,15108,14270,12596
8746,8505,9463,10407,10769,10723,11509,11860,12252,13051,14573,15108,14270,12596,11567
8505,9463,10407,10769,10723,11509,11860,12252,13051,14573,15108,14270,12596,11567,10993
9463,10407,10769,10723,11509,11860,12252,13051,14573,15108,14270,12596,11567,10993,9776
10407,10769,10723,11509,11860,12252,13051,14573,15108,14270,12596,11567,10993,9776,9246
10769,10723,11509,11860,12252,13051,14573,15108,14270,12596,11567,10993,9776,9246,9231
10723,11509,11860,12252,13051,14573,15108,14270,12596,11567,10993,9776,9246,9231,8675
11509,11860,12252,13051,14573,15108,14270,12596,11567,10993,9776,9246,9231,8675,8215
11860,12252,13051,14573,15108,14270,12596,11567,10993,9776,9246,9231,8675,8215,7815
12252,13051,14573,15108,14270,12596,11567,10993,9776,9246,9231,8675,8215,7815,7431
13051,14573,15108,14270,12596,11567,10993,9776,9246,9231,8675,8215,7815,7431,6922
14573,15108,14270,12596,11567,10993,9776,9246,9231,8675,8215,7815,7431,6922,6483
15108,14270,12596,11567,10993,9776,9246,9231,8675,8215,7815,7431,6922,6483,6177
14270,12596,11567,10993,9776,9246,9231,8675,8215,7815,7431,6922,6483,6177,6258
12596,11567,10993,9776,9246,9231,8675,8215,7815,7431,6922,6483,6177,6258,6497
11567,10993,9776,9246,9231,8675,8215,7815,7431,6922,6483,6177,6258,6497,6389
10993,9776,9246,9231,8675,8215,7815,7431,6922,6483,6177,6258,6497,6389,6466
9776,9246,9231,8675,8215,7815,7431,6922,6483,6177,6258,6497,6389,6466,6641
9246,9231,8675,8215,7815,7431,6922,6483,6177,6258,6497,6389,6466,6641,6666
9231,8675,8215,7815,7431,6922,6483,6177,6258,6497,6389,6466,6641,6666,6853
8675,8215,7815,7431,6922,6483,6177,6258,6497,6389,6466,6641,6666,6853,7058
8215,7815,7431,6922,6483,6177,6258,6497,6389,6466,6641,6666,6853,7058,7172
7815,7431,6922,6483,6177,6258,6497,6389,6466,6641,6666,6853,7058,7172,6793
7431,6922,6483,6177,6258,6497,6389,6466,6641,6666,6853,7058,7172,6793,6849
6922,6483,6177,6258,6497,6389,6466,6641,6666,6853,7058,7172,6793,6849,6627
6483,6177,6258,6497,6389,6466,6641,6666,6853,7058,7172,6793,6849,6627,6284
6177,6258,6497,6389,6466,6641,6666,6853,7058,7172,6793,6849,6627,6284,6186
6258,6497,6389,6466,6641,6666,6853,7058,7172,6793,6849,6627,6284,6186,5985
6497,6389,6466,6641,6666,6853,7058,7172,6793,6849,6627,6284,6186,5985,5581
6389,6466,6641,6666,6853,7058,7172,6793,6849,6627,6284,6186,5985,5581,5194
6466,6641,6666,6853,7058,7172,6793,6849,6627,6284,6186,5985,5581,5194,4919
6641,6666,6853,7058,7172,6793,6849,6627,6284,6186,5985,5581,5194,4919,4869
6666,6853,7058,7172,6793,6849,6627,6284,6186,5985,5581,5194,4919,4869,4586
6853,7058,7172,6793,6849,6627,6284,6186,5985,5581,5194,4919,4869,4586,4480
7058,7172,6793,6849,6627,6284,6186,5985,5581,5194,4919,4869,4586,4480,4506
7172,6793,6849,6627,6284,6186,5985,5581,5194,4919,4869,4586,4480,4506,4450
6793,6849,6627,6284,6186,5985,5581,5194,4919,4869,4586,4480,4506,4450,4598
6849,6627,6284,6186,5985,5581,5194,4919,4869,4586,4480,4506,4450,4598,4774
6627,6284,6186,5985,5581,5194,4919,4869,4586,4480,4506,4450,4598,4774,4784
6284,6186,5985,5581,5194,4919,4869,4586,4480,4506,4450,4598,4774,4784,5075
6186,5985,5581,5194,4919,4869,4586,4480,4506,4450,4598,4774,4784,5075,5940
5985,5581,5194,4919,4869,4586,4480,4506,4450,4598,4774,4784,5075,5940,6208
5581,5194,4919,4869,4586,4480,4506,4450,4598,4774,4784,5075,5940,6208,6041
5194,4919,4869,4586,4480,4506,4450,4598,4774,4784,5075,5940,6208,6041,6044
4919,4869,4586,4480,4506,4450,4598,4774,4784,5075,5940,6208,6041,6044,6483
4869,4586,4480,4506,4450,4598,4774,4784,5075,5940,6208,6041,6044,6483,7337
4586,4480,4506,4450,4598,4774,4784,5075,5940,6208,6041,6044,6483,7337,7687
4480,4506,4450,4598,4774,4784,5075,5940,6208,6041,6044,6483,7337,7687,8548
4506,4450,4598,4774,4784,5075,5940,6208,6041,6044,6483,7337,7687,8548,8875
4450,4598,4774,4784,5075,5940,6208,6041,6044,6483,7337,7687,8548,8875,8747
4598,4774,4784,5075,5940,6208,6041,6044,6483,7337,7687,8548,8875,8747,8830
4774,4784,5075,5940,6208,6041,6044,6483,7337,7687,8548,8875,8747,8830,9674
4784,5075,5940,6208,6041,6044,6483,7337,7687,8548,8875,8747,8830,9674,9310
5075,5940,6208,6041,6044,6483,7337,7687,8548,8875,8747,8830,9674,9310,9544
5940,6208,6041,6044,6483,7337,7687,8548,8875,8747,8830,9674,9310,9544,10457
6208,6041,6044,6483,7337,7687,8548,8875,8747,8830,9674,9310,9544,10457,11436
6041,6044,6483,7337,7687,8548,8875,8747,8830,9674,9310,9544,10457,11436,11075
6044,6483,7337,7687,8548,8875,8747,8830,9674,9310,9544,10457,11436,11075,10467
6483,7337,7687,8548,8875,8747,8830,9674,9310,9544,10457,11436,11075,10467,10371
7337,7687,8548,8875,8747,8830,9674,9310,9544,10457,11436,11075,10467,10371,9937
7687,8548,8875,8747,8830,9674,9310,9544,10457,11436,11075,10467,10371,9937,9691
8548,8875,8747,8830,9674,9310,9544,10457,11436,11075,10467,10371,9937,9691,9147
8875,8747,8830,9674,9310,9544,10457,11436,11075,10467,10371,9937,9691,9147,8590
8747,8830,9674,9310,9544,10457,11436,11075,10467,10371,9937,9691,9147,8590,8018
8830,9674,9310,9544,10457,11436,11075,10467,10371,9937,9691,9147,8590,8018,7873
9674,9310,9544,10457,11436,11075,10467,10371,9937,9691,9147,8590,8018,7873,7733
9310,9544,10457,11436,11075,10467,10371,9937,9691,9147,8590,8018,7873,7733,7546
9544,10457,11436,11075,10467,10371,9937,9691,9147,8590,8018,7873,7733,7546,7549
10457,11436,11075,10467,10371,9937,9691,9147,8590,8018,7873,7733,7546,7549,7536
11436,11075,10467,10371,9937,9691,9147,8590,8018,7873,7733,7546,7549,7536,7217
11075,10467,10371,9937,9691,9147,8590,8018,7873,7733,7546,7549,7536,7217,6974
10467,10371,9937,9691,9147,8590,8018,7873,7733,7546,7549,7536,7217,6974,6460
10371,9937,9691,9147,8590,8018,7873,7733,7546,7549,7536,7217,6974,6460,6257
9937,9691,9147,8590,8018,7873,7733,7546,7549,7536,7217,6974,6460,6257,6479
9691,9147,8590,8018,7873,7733,7546,7549,7536,7217,6974,6460,6257,6479,6565
9147,8590,8018,7873,7733,7546,7549,7536,7217,6974,6460,6257,6479,6565,7209
8590,8018,7873,7733,7546,7549,7536,7217,6974,6460,6257,6479,6565,7209,8233
8018,7873,7733,7546,7549,7536,7217,6974,6460,6257,6479,6565,7209,8233,7820
7873,7733,7546,7549,7536,7217,6974,6460,6257,6479,6565,7209,8233,7820,7213
7733,7546,7549,7536,7217,6974,6460,6257,6479,6565,7209,8233,7820,7213,6909
7546,7549,7536,7217,6974,6460,6257,6479,6565,7209,8233,7820,7213,6909,7194
7549,7536,7217,6974,6460,6257,6479,6565,7209,8233,7820,7213,6909,7194,7231
7536,7217,6974,6460,6257,6479,6565,7209,8233,7820,7213,6909,7194,7231,7302
7217,6974,6460,6257,6479,6565,7209,8233,7820,7213,6909,7194,7231,7302,7365
6974,6460,6257,6479,6565,7209,8233,7820,7213,6909,7194,7231,7302,7365,7887
6460,6257,6479,6565,7209,8233,7820,7213,6909,7194,7231,7302,7365,7887,7819
6257,6479,6565,7209,8233,7820,7213,6909,7194,7231,7302,7365,7887,7819,7068
6479,6565,7209,8233,7820,7213,6909,7194,7231,7302,7365,7887,7819,7068,6970
6565,7209,8233,7820,7213,6909,7194,7231,7302,7365,7887,7819,7068,6970,7960
7209,8233,7820,7213,6909,7194,7231,7302,7365,7887,7819,7068,6970,7960,8972
8233,7820,7213,6909,7194,7231,7302,7365,7887,7819,7068,6970,7960,8972,9967
7820,7213,6909,7194,7231,7302,7365,7887,7819,7068,6970,7960,8972,9967,10060
7213,6909,7194,7231,7302,7365,7887,7819,7068,6970,7960,8972,9967,10060,9973
6909,7194,7231,7302,7365,7887,7819,7068,6970,7960,8972,9967,10060,9973,9203
7194,7231,7302,7365,7887,7819,7068,6970,7960,8972,9967,10060,9973,9203,11013
7231,7302,7365,7887,7819,7068,6970,7960,8972,9967,10060,9973,9203,11013,10688
7302,7365,7887,7819,7068,6970,7960,8972,9967,10060,9973,9203,11013,10688,9282
7365,7887,7819,7068,6970,7960,8972,9967,10060,9973,9203,11013,10688,9282,8661
7887,7819,7068,6970,7960,8972,9967,10060,9973,9203,11013,10688,9282,8661,8010
7819,7068,6970,7960,8972,9967,10060,9973,9203,11013,10688,9282,8661,8010,7730
7068,6970,7960,8972,9967,10060,9973,9203,11013,10688,9282,8661,8010,7730,7210
6970,7960,8972,9967,10060,9973,9203,11013,10688,9282,8661,8010,7730,7210,6825
7960,8972,9967,10060,9973,9203,11013,10688,9282,8661,8010,7730,7210,6825,6558
8972,9967,10060,9973,9203,11013,10688,9282,8661,8010,7730,7210,6825,6558,6457
9967,10060,9973,9203,11013,10688,9282,8661,8010,7730,7210,6825,6558,6457,6447
10060,9973,9203,11013,10688,9282,8661,8010,7730,7210,6825,6558,6457,6447,6553
9973,9203,11013,10688,9282,8661,8010,7730,7210,6825,6558,6457,6447,6553,6848
9203,11013,10688,9282,8661,8010,7730,7210,6825,6558,6457,6447,6553,6848,6918
11013,10688,9282,8661,8010,7730,7210,6825,6558,6457,6447,6553,6848,6918,7288
10688,9282,8661,8010,7730,7210,6825,6558,6457,6447,6553,6848,6918,7288,7257
9282,8661,8010,7730,7210,6825,6558,6457,6447,6553,6848,6918,7288,7257,7406
8661,8010,7730,7210,6825,6558,6457,6447,6553,6848,6918,7288,7257,7406,8717
8010,7730,7210,6825,6558,6457,6447,6553,6848,6918,7288,7257,7406,8717,9926
7730,7210,6825,6558,6457,6447,6553,6848,6918,7288,7257,7406,8717,9926,9694
7210,6825,6558,6457,6447,6553,6848,6918,7288,7257,7406,8717,9926,9694,9515
6825,6558,6457,6447,6553,6848,6918,7288,7257,7406,8717,9926,9694,9515,9647
6558,6457,6447,6553,6848,6918,7288,7257,7406,8717,9926,9694,9515,9647,9647
6457,6447,6553,6848,6918,7288,7257,7406,8717,9926,9694,9515,9647,9647,9725
6447,6553,6848,6918,7288,7257,7406,8717,9926,9694,9515,9647,9647,9725,10841
6553,6848,6918,7288,7257,7406,8717,9926,9694,9515,9647,9647,9725,10841,12198
6848,6918,7288,7257,7406,8717,9926,9694,9515,9647,9647,9725,10841,12198,12502
6918,7288,7257,7406,8717,9926,9694,9515,9647,9647,9725,10841,12198,12502,13085
7288,7257,7406,8717,9926,9694,9515,9647,9647,9725,10841,12198,12502,13085,13658
7257,7406,8717,9926,9694,9515,9647,9647,9725,10841,12198,12502,13085,13658,13185
7406,8717,9926,9694,9515,9647,9647,9725,10841,12198,12502,13085,13658,13185,12245
8717,9926,9694,9515,9647,9647,9725,10841,12198,12502,13085,13658,13185,12245,11533
9926,9694,9515,9647,9647,9725,10841,12198,12502,13085,13658,13185,12245,11533,10771
9694,9515,9647,9647,9725,10841,12198,12502,13085,13658,13185,12245,11533,10771,10279
9515,9647,9647,9725,10841,12198,12502,13085,13658,13185,12245,11533,10771,10279,9620
9647,9647,9725,10841,12198,12502,13085,13658,13185,12245,11533,10771,10279,9620,8856
9647,9725,10841,12198,12502,13085,13658,13185,12245,11533,10771,10279,9620,8856,8404
9725,10841,12198,12502,13085,13658,13185,12245,11533,10771,10279,9620,8856,8404,8196
10841,12198,12502,13085,13658,13185,12245,11533,10771,10279,9620,8856,8404,8196,7948
12198,12502,13085,13658,13185,12245,11533,10771,10279,9620,8856,8404,8196,7948,7793
12502,13085,13658,13185,12245,11533,10771,10279,9620,8856,8404,8196,7948,7793,7652
13085,13658,13185,12245,11533,10771,10279,9620,8856,8404,8196,7948,7793,7652,7393
13658,13185,12245,11533,10771,10279,9620,8856,8404,8196,7948,7793,7652,7393,7383
13185,12245,11533,10771,10279,9620,8856,8404,8196,7948,7793,7652,7393,7383,7638
12245,11533,10771,10279,9620,8856,8404,8196,7948,7793,7652,7393,7383,7638,8764
11533,10771,10279,9620,8856,8404,8196,7948,7793,7652,7393,7383,7638,8764,10609
10771,10279,9620,8856,8404,8196,7948,7793,7652,7393,7383,7638,8764,10609,11445
10279,9620,8856,8404,8196,7948,7793,7652,7393,7383,7638,8764,10609,11445,11641
9620,8856,8404,8196,7948,7793,7652,7393,7383,7638,8764,10609,11445,11641,11926
8856,8404,8196,7948,7793,7652,7393,7383,7638,8764,10609,11445,11641,11926,12681
8404,8196,7948,7793,7652,7393,7383,7638,8764,10609,11445,11641,11926,12681,13961
8196,7948,7793,7652,7393,7383,7638,8764,10609,11445,11641,11926,12681,13961,16581
7948,7793,7652,7393,7383,7638,8764,10609,11445,11641,11926,12681,13961,16581,18801
7793,7652,7393,7383,7638,8764,10609,11445,11641,11926,12681,13961,16581,18801,18794
7652,7393,7383,7638,8764,10609,11445,11641,11926,12681,13961,16581,18801,18794,17832
7393,7383,7638,8764,10609,11445,11641,11926,12681,13961,16581,18801,18794,17832,16705
7383,7638,8764,10609,11445,11641,11926,12681,13961,16581,18801,18794,17832,16705,15405
7638,8764,10609,11445,11641,11926,12681,13961,16581,18801,18794,17832,16705,15405,13893
8764,10609,11445,11641,11926,12681,13961,16581,18801,18794,17832,16705,15405,13893,13139
10609,11445,11641,11926,12681,13961,16581,18801,18794,17832,16705,15405,13893,13139,12596
11445,11641,11926,12681,13961,16581,18801,18794,17832,16705,15405,13893,13139,12596,12085
11641,11926,12681,13961,16581,18801,18794,17832,16705,15405,13893,13139,12596,12085,12127
11926,12681,13961,16581,18801,18794,17832,16705,15405,13893,13139,12596,12085,12127,12256
12681,13961,16581,18801,18794,17832,16705,15405,13893,13139,12596,12085,12127,12256,12547
13961,16581,18801,18794,17832,16705,15405,13893,13139,12596,12085,12127,12256,12547,12857
16581,18801,18794,17832,16705,15405,13893,13139,12596,12085,12127,12256,12547,12857,12878
18801,18794,17832,16705,15405,13893,13139,12596,12085,12127,12256,12547,12857,12878,13125
18794,17832,16705,15405,13893,13139,12596,12085,12127,12256,12547,12857,12878,13125,13093
17832,16705,15405,13893,13139,12596,12085,12127,12256,12547,12857,12878,13125,13093,12846
16705,15405,13893,13139,12596,12085,12127,12256,12547,12857,12878,13125,13093,12846,12542
15405,13893,13139,12596,12085,12127,12256,12547,12857,12878,13125,13093,12846,12542,12305
13893,13139,12596,12085,12127,12256,12547,12857,12878,13125,13093,12846,12542,12305,11704
13139,12596,12085,12127,12256,12547,12857,12878,13125,13093,12846,12542,12305,11704,11186
12596,12085,12127,12256,12547,12857,12878,13125,13093,12846,12542,12305,11704,11186,10635
12085,12127,12256,12547,12857,12878,13125,13093,12846,12542,12305,11704,11186,10635,10217
12127,12256,12547,12857,12878,13125,13093,12846,12542,12305,11704,11186,10635,10217,9801
12256,12547,12857,12878,13125,13093,12846,12542,12305,11704,11186,10635,10217,9801,9679
12547,12857,12878,13125,13093,12846,12542,12305,11704,11186,10635,10217,9801,9679,9740
12857,12878,13125,13093,12846,12542,12305,11704,11186,10635,10217,9801,9679,9740,10232
12878,13125,13093,12846,12542,12305,11704,11186,10635,10217,9801,9679,9740,10232,10018
13125,13093,12846,12542,12305,11704,11186,10635,10217,9801,9679,9740,10232,10018,9817
13093,12846,12542,12305,11704,11186,10635,10217,9801,9679,9740,10232,10018,9817,9504
12846,12542,12305,11704,11186,10635,10217,9801,9679,9740,10232,10018,9817,9504,8951
12542,12305,11704,11186,10635,10217,9801,9679,9740,10232,10018,9817,9504,8951,8620
12305,11704,11186,10635,10217,9801,9679,9740,10232,10018,9817,9504,8951,8620,8283
11704,11186,10635,10217,9801,9679,9740,10232,10018,9817,9504,8951,8620,8283,8027
11186,10635,10217,9801,9679,9740,10232,10018,9817,9504,8951,8620,8283,8027,7752
10635,10217,9801,9679,9740,10232,10018,9817,9504,8951,8620,8283,8027,7752,7662
10217,9801,9679,9740,10232,10018,9817,9504,8951,8620,8283,8027,7752,7662,7468
9801,9679,9740,10232,10018,9817,9504,8951,8620,8283,8027,7752,7662,7468,7274
9679,9740,10232,10018,9817,9504,8951,8620,8283,8027,7752,7662,7468,7274,7137
9740,10232,10018,9817,9504,8951,8620,8283,8027,7752,7662,7468,7274,7137,7135
10232,10018,9817,9504,8951,8620,8283,8027,7752,7662,7468,7274,7137,7135,7013
10018,9817,9504,8951,8620,8283,8027,7752,7662,7468,7274,7137,7135,7013,6879
9817,9504,8951,8620,8283,8027,7752,7662,7468,7274,7137,7135,7013,6879,6840
9504,8951,8620,8283,8027,7752,7662,7468,7274,7137,7135,7013,6879,6840,6799
8951,8620,8283,8027,7752,7662,7468,7274,7137,7135,7013,6879,6840,6799,6807
8620,8283,8027,7752,7662,7468,7274,7137,7135,7013,6879,6840,6799,6807,6718
8283,8027,7752,7662,7468,7274,7137,7135,7013,6879,6840,6799,6807,6718,6786
8027,7752,7662,7468,7274,7137,7135,7013,6879,6840,6799,6807,6718,6786,6814
7752,7662,7468,7274,7137,7135,7013,6879,6840,6799,6807,6718,6786,6814,6764
7662,7468,7274,7137,7135,7013,6879,6840,6799,6807,6718,6786,6814,6764,6833
